Geneid,Entity,Symbol,0_R1,0_R2,0_R3,6_R1,6_R2,6_R3,12_R1,12_R2,12_R3,18_R1,18_R2,18_R3,Temporal_Class
gene-PA3512,host,gene-PA3512,3.4965075614664802,4.04305126783455,3.9318256327243257,3.044522437723423,3.828641396489095,3.1354942159291497,2.772588722239781,2.5649493574615367,3.4339872044851463,2.772588722239781,2.70805020110221,3.1354942159291497,early
gene-PA1980,host,eraR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,early
gene-PA2551,host,gene-PA2551,5.958424693029782,7.101675971619444,6.635946555686647,5.849324779946859,7.2868764117507,6.638567789166521,5.313205979041787,6.1675164908883415,6.139884552226255,5.497168225293202,6.295266001439646,5.720311776607412,early
gene-PA5011,host,waaC,6.902742737158593,8.084254106307318,7.143617602704121,7.395721608602045,8.29853954537488,7.855544677915663,7.247080584585756,7.913155185928068,7.4067107301776405,7.15305163493748,7.576097340623111,7.487173694213739,early
gene-PA0645,host,gene-PA0645,5.82600010738045,6.304448802421981,6.824373670043086,5.1298987149230735,5.68697535633982,6.255750041753367,5.198497031265826,4.844187086458591,6.118097198041348,5.14166355650266,5.176149732573829,6.297109319933935,early
gene-PA2827,host,gene-PA2827,6.111467339502679,7.04141166379481,6.922643891475888,5.484796933490655,6.448889394146858,5.602118820879701,5.123963979403259,5.8971538676367405,6.028278520230698,5.488937726156687,6.16541785423142,5.82600010738045,early
gene-PA0897,host,aruG,6.782192056006791,6.626717749249025,6.882437470997847,6.656726524178391,6.842683282238422,6.982862751468942,6.450470422144176,6.302618975744905,6.885509670034818,6.555356891810665,6.684611727667927,7.154615356913663,late
gene-PA3564,host,gene-PA3564,5.049856007249537,5.817111159963204,5.673323267171493,5.3230099791384085,5.910796644040527,5.5134287461649825,4.941642422609304,5.666426688112432,5.6937321388027,5.043425116919247,5.384495062789089,5.616771097666572,early
gene-PA1657,host,gene-PA1657,7.8674885686991285,6.569481420414296,6.198478716492308,7.668093709082406,7.215975002651466,6.2766434893416445,7.409741954080923,6.894670039433482,5.497168225293202,6.792344427470809,6.693323668269949,5.60947179518496,early
gene-PA4027a,host,gene-PA4027a,4.7535901911063645,5.834810737062605,5.420534999272286,4.406719247264253,5.135798437050262,4.430816798843313,3.912023005428146,4.30406509320417,4.574710978503383,3.871201010907891,4.3694478524670215,4.30406509320417,early
gene-PA5473,host,gene-PA5473,6.591673732008658,8.112827478751374,7.468513271496337,6.63200177739563,7.506042178518122,5.707110264748875,5.598421958998375,6.077642243349034,5.996452088619021,5.860786223465865,6.180016653652572,6.075346031088684,early
gene-PA3308,host,gene-PA3308,7.4815557019095165,7.506591780070841,7.637716432664798,7.792761720816526,8.990566138131577,8.826734598220911,8.190908881182514,8.355850041007475,8.237214703349489,8.25088114470065,8.385032287813898,8.650499558724462,early
gene-PA3874,host,narH,5.846438775057725,6.7650389767805414,7.00397413672268,5.54907608489522,6.551080335043404,6.741700694652055,6.093569770045136,5.971261839790462,5.75890177387728,7.9229859587111955,6.202535517187923,5.209486152841421,late
gene-PA4102,host,bfmS,4.812184355372417,5.634789603169249,5.3612921657094255,4.770684624465665,5.365976015021851,4.6913478822291435,4.007333185232471,4.812184355372417,5.0369526024136295,4.110873864173311,4.727387818712341,4.394449154672439,early
gene-PA3781,host,gene-PA3781,4.442651256490317,5.342334251964811,4.997212273764115,4.290459441148391,4.553876891600541,4.330733340286331,3.8501476017100584,3.828641396489095,4.61512051684126,3.5263605246161616,4.007333185232471,4.02535169073515,early
gene-PA3018,host,gene-PA3018,6.444131256700441,6.647688373563329,7.047517221357296,5.786897381366708,6.6039438246004725,6.267200548541362,5.517452896464707,6.1224928095143865,6.320768294250582,5.926926025970411,6.184148890937483,6.267200548541362,early
gene-PA4690a,host,gene-PA4690a,5.869296913133774,6.329720905522696,6.300785794663244,5.811140992976701,6.450470422144176,6.263398262591624,5.634789603169249,6.142037405587356,5.958424693029782,5.749392985908253,5.934894195619588,6.118097198041348,early
gene-PA4857,host,gene-PA4857,4.356708826689592,4.672828834461906,4.6443908991413725,4.204692619390966,5.0106352940962555,4.727387818712341,3.6375861597263857,4.394449154672439,4.406719247264253,3.970291913552122,4.23410650459726,4.418840607796598,early
gene-PA0540,host,gene-PA0540,4.77912349311153,5.056245805348308,5.153291594497779,5.075173815233827,5.220355825078324,4.6913478822291435,4.174387269895637,4.976733742420574,4.574710978503383,3.784189633918261,4.356708826689592,4.553876891600541,early
gene-PA1714,host,exsD,5.572154032177765,5.863631175598097,6.2324480165505225,5.575949103146316,6.1903154058531475,6.692083742506628,5.231108616854587,5.7745515455444085,6.483107351457199,5.537334267018537,5.7430031878094825,6.591673732008658,middle
gene-PA2214,host,gene-PA2214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,early
gene-PA2507,host,catA,3.4011973816621555,4.290459441148391,3.9318256327243257,2.9444389791664403,3.7612001156935624,3.258096538021482,2.3978952727983707,3.295836866004329,3.4965075614664802,3.091042453358316,3.258096538021482,2.70805020110221,early
gene-PA1610,host,fabA,7.304515946460155,8.170751423757535,8.653994232908383,7.220373836723949,8.237214703349489,7.862497197230545,7.234898420314831,7.614312146452,7.673223121121708,7.742402021815782,7.781973234434385,7.622663951323595,early
gene-PA5010,host,waaG,7.071573364211532,8.383890344101816,7.291656209174461,7.294377299288821,8.350193650720067,8.014004994779459,7.323830566202317,8.034631032923107,7.620214770574455,7.257002707092073,7.8336002236611035,7.605890001053122,early
gene-PA4286,host,gene-PA4286,5.831882477283517,6.525029657843462,6.424869023905388,5.8522024797744745,6.664409020350408,6.63200177739563,6.095824562432225,6.22455842927536,6.386879319362645,6.07073772800249,6.302618975744905,6.648984550024776,early
gene-PA3238,host,gene-PA3238,5.6937321388027,6.280395838960195,5.963579343618446,5.459585514144159,6.703188113240863,5.932245187448011,5.424950017481403,6.20050917404269,7.835974581721566,5.3612921657094255,5.7430031878094825,6.336825731146441,middle
gene-PA1892,host,gene-PA1892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,early
gene-PA0772,host,recO,5.537334267018537,6.068425588244111,6.184148890937483,5.961005339623274,6.391917113392602,7.00033446027523,6.419994928147142,6.828712071641684,6.721425700790643,6.3473892096560105,6.569481420414296,6.860663671448287,middle
gene-PA0284,host,gene-PA0284,4.919980925828125,5.384495062789089,5.351858133476067,4.584967478670572,5.204006687076795,5.093750200806762,4.836281906951478,4.882801922586371,4.672828834461906,4.912654885736052,5.3706380281276624,5.247024072160486,early
gene-PA3743,host,trmD,8.916237731721479,8.744328763999984,8.99850761180784,9.604946736749472,10.410395512268014,10.316490843682582,9.805929848941323,10.082762807393678,9.697569781886987,9.880218925596774,9.906732282701016,10.182860197116769,early
gene-PA0063,host,gene-PA0063,6.104793232414985,6.762729506931879,6.795705775173514,5.796057750765372,6.663132695990803,6.161207321695077,5.480638923341991,6.202535517187923,6.55250788703459,5.717027701406222,6.139884552226255,6.369900982828227,early
gene-PA1993,host,gene-PA1993,0.0,0.0,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,early
gene-PA3030,host,mobA,4.727387818712341,5.438079308923196,5.181783550292085,4.290459441148391,5.308267697401205,4.836281906951478,3.58351893845611,4.51085950651685,5.14166355650266,4.204692619390966,4.465908118654584,4.700480365792417,early
gene-PA5343,host,gene-PA5343,6.363028103540465,6.913737350659685,6.630683385642372,6.035481432524756,7.249215057114389,6.799055862058796,5.777652323222656,6.53813982376767,6.6895992691789665,5.993961427306569,6.645090969505644,6.714170529909472,early
gene-PA1502,host,gcl,4.31748811353631,5.568344503761097,4.672828834461906,4.02535169073515,4.442651256490317,3.6888794541139363,3.7376696182833684,3.9512437185814275,4.477336814478207,3.6375861597263857,4.174387269895637,4.30406509320417,early
gene-PA3221,host,csaA,5.181783550292085,5.459585514144159,4.9344739331306915,4.795790545596741,5.937536205082426,5.062595033026967,4.276666119016055,5.135798437050262,4.844187086458591,4.5217885770490405,5.030437921392435,4.653960350157523,early
gene-PA5492,host,gene-PA5492,7.307202314764738,7.8343923029104365,7.6487397889562425,7.6246189861593985,8.096512917501594,7.440146680662688,7.05617528410041,7.6255950721324535,7.277247726631484,7.104144092987527,7.233455418621439,7.45298232946546,early
gene-PA2365,host,gene-PA2365,4.382026634673881,4.90527477843843,4.477336814478207,3.871201010907891,4.30406509320417,3.713572066704308,3.871201010907891,3.6635616461296463,3.9512437185814275,4.343805421853684,4.204692619390966,3.5553480614894135,early
gene-PA2622,host,cspD,7.6577552711348655,8.177515823846075,8.042056410058754,7.024649030453636,7.498869733976931,6.755768921984255,6.450470422144176,6.983789965258135,7.047517221357296,6.825460036255307,7.161622002939187,6.704414354964107,early
gene-PA4052,host,nusB,7.396335293800808,7.5822291942764615,7.519692404116539,7.669495251007694,8.79346036105272,8.545197387825835,7.875499292445208,8.29529885950246,8.165363632473982,7.7664168980196555,8.344267356262645,8.265392930852224,early
gene-PA3025,host,gene-PA3025,5.135798437050262,5.713732805509369,5.2574953720277815,4.836281906951478,5.541263545158426,5.0238805208462765,4.700480365792417,5.0689042022202315,5.0369526024136295,4.736198448394496,5.278114659230517,5.25227342804663,early
gene-PA4252,host,rplX,9.773834344309257,9.269646477873591,9.727525729694754,9.359966545931995,9.458293602198967,9.456966047437597,9.854769885738698,9.761923988214342,10.309052655644626,10.203110547555557,10.387609793467568,10.162114071095669,late
gene-PA4397,host,panE,4.897839799950911,5.438079308923196,5.14166355650266,4.795790545596741,5.5909869805108565,5.043425116919247,4.8283137373023015,5.318119993844216,5.043425116919247,4.762173934797756,4.962844630259907,5.19295685089021,early
gene-PA1796,host,folD,6.616065185132817,6.728628613084702,6.898714534329988,7.242082359256962,8.052933036797567,7.729295674310482,7.226209010100671,7.576097340623111,7.1929342212158,7.176254532017144,7.307202314764738,7.465082736399547,early
gene-PA1385,host,gene-PA1385,3.9512437185814275,4.927253685157205,4.060443010546419,3.8918202981106265,4.663439094112067,3.912023005428146,3.258096538021482,3.9318256327243257,3.4965075614664802,3.295836866004329,3.5553480614894135,3.6635616461296463,early
gene-PA0195.1,host,pntAB,4.477336814478207,5.3612921657094255,4.867534450455582,4.844187086458591,6.028278520230698,4.890349128221754,4.812184355372417,6.391917113392602,5.7899601708972535,4.983606621708336,5.846438775057725,6.393590753950631,late
gene-PA1879,host,gene-PA1879,4.564348191467836,4.941642422609304,4.574710978503383,4.394449154672439,4.9344739331306915,4.418840607796598,4.499809670330265,4.574710978503383,4.30406509320417,4.290459441148391,4.5217885770490405,4.2626798770413155,early
gene-PA5428,host,gene-PA5428,8.158229916959494,9.245514446983837,8.488999457045455,8.247743887225516,8.271036865792954,6.300785794663244,6.530877627725885,7.123672785204607,6.55250788703459,6.821107472256465,6.587550014824796,5.91350300563827,early
gene-PA1590,host,braB,6.771935555839602,6.955592608396297,6.873163834212518,7.43307534889858,8.016977746762262,7.68937110752969,6.885509670034818,7.675546002537848,7.017506142941256,6.933423025730715,7.1284959456800365,7.587310506022615,early
gene-PA4863,host,gene-PA4863,6.063785208687608,6.364750756851911,6.405228458030842,5.313205979041787,5.7899601708972535,5.497168225293202,4.804021044733257,5.14166355650266,5.4680601411351315,5.075173815233827,5.225746673713202,5.030437921392435,early
gene-PA1983,host,exaB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,early
gene-PA1841,host,gene-PA1841,6.29156913955832,6.352629396319567,6.408528791059498,6.236369590203704,7.044032897274685,6.656726524178391,6.063785208687608,6.54965074223381,6.455198563340122,6.182084906716632,6.385194398997726,6.327936783729195,early
gene-PA3158,host,wbpB,8.2409125416889,8.456168489578463,7.914983005848394,8.542665987389269,9.561419689557756,8.78813593986372,8.063062911326792,8.90557995798965,8.339978571990427,8.044947049617722,8.348064228408266,8.444622498581403,early
gene-PA3261,host,gene-PA3261,6.003887067106539,6.884486652042782,6.255750041753367,5.831882477283517,6.35088571671474,5.66988092298052,5.501258210544727,5.808142489980444,5.342334251964811,5.616771097666572,5.7899601708972535,5.627621113690637,early
gene-PA1791,host,gene-PA1791,5.8998973535824915,5.723585101952381,5.638354669333745,6.1675164908883415,7.126890808898808,7.310550158534422,6.683360945766275,6.905753276311464,6.690842277418564,6.68586094706836,6.983789965258135,7.443663683115591,late
gene-PA1147,host,gene-PA1147,5.075173815233827,5.19295685089021,5.017279836814924,4.48863636973214,5.003946305945459,4.709530201312334,4.465908118654584,4.564348191467836,4.672828834461906,4.852030263919617,4.727387818712341,4.74493212836325,early
gene-PA2234,host,pslD,6.432940092739179,6.729824070489475,6.298949246855942,6.501289670540389,7.130098510125578,7.1770187659099,7.206377291472252,7.295735072749282,7.544861068658458,6.97914527506881,7.243512974665482,7.161622002939187,middle
gene-PA5128,host,secB,8.315077007294104,7.630946580890459,8.200562797008564,8.012349639327795,9.021115038865434,8.779557455883728,8.114922974204593,8.467372496432281,8.455743229100015,8.121777419161074,8.512984346642183,8.607947554684701,early
gene-PA5276,host,lppL,6.345636360828596,6.734591659972948,6.9957661563048505,6.669498089857879,7.480428306074208,6.918695219020472,6.35088571671474,6.957497370876951,6.520621127558696,6.429719478039138,6.740519359606223,6.825460036255307,early
gene-PA2237,host,pslG,6.406879986069314,6.492239835020471,6.304448802421981,6.595780513961311,6.739336627357174,6.3578422665081,7.114769448366463,6.855408798609928,7.469654172932128,7.047517221357296,7.149131598557407,7.4645098346365275,middle
gene-PA1810,host,gene-PA1810,6.812345094177479,7.221105098182496,7.368339686311381,6.568077911411976,7.077498053569231,6.815639990074331,6.082218910376446,6.855408798609928,6.669498089857879,6.163314804034641,6.734591659972948,6.736966958001855,early
gene-PA2792,host,gene-PA2792,4.624972813284271,4.59511985013459,4.634728988229636,4.6443908991413725,5.393627546352362,5.5909869805108565,4.762173934797756,4.997212273764115,5.0689042022202315,5.003946305945459,5.0689042022202315,5.529429087511423,middle
gene-PA0233,host,gene-PA0233,5.25227342804663,5.846438775057725,5.82600010738045,4.812184355372417,5.955837369464831,5.236441962829949,4.624972813284271,5.1298987149230735,5.488937726156687,4.787491742782046,5.214935757608986,5.003946305945459,early
gene-PA0793,host,gene-PA0793,5.908082938168931,6.089044875446846,6.102558594613569,5.986452005284438,6.269096283706261,5.111987788356544,5.081404364984463,5.8998973535824915,5.4680601411351315,5.262690188904886,5.831882477283517,5.308267697401205,early
gene-PA3257,host,prc,8.3133619511344,9.31982238259318,9.004299728561636,8.053251153549096,9.167328481382892,8.272826003650401,7.539027055823995,8.520587424484253,8.765458531504226,7.6638772587034705,8.405814603432848,8.216088098632316,early
gene-PA1184,host,gene-PA1184,4.882801922586371,5.733341276897746,5.293304824724492,4.127134385045092,5.293304824724492,4.983606621708336,3.784189633918261,4.700480365792417,5.351858133476067,4.465908118654584,5.049856007249537,5.062595033026967,early
gene-PA1049,host,pdxH,7.97522083865341,8.401557847817314,8.205218426395412,6.849066282633458,7.584264818389059,6.670766320845874,6.3080984415095305,6.688354713946762,6.692083742506628,6.848005274576363,6.928537818164665,6.590301048196686,early
gene-PA2657,host,gene-PA2657,6.566672429803241,6.688354713946762,6.234410725718371,6.274762021241939,6.821107472256465,6.206575926724928,5.998936561946683,6.282266746896006,6.040254711277414,5.976350909297934,6.331501849893691,6.173786103901937,early
gene-PA1258,host,gene-PA1258,3.4657359027997265,4.189654742026425,3.5553480614894135,3.367295829986474,3.5553480614894135,2.995732273553991,2.772588722239781,3.1780538303479458,2.833213344056216,3.091042453358316,2.995732273553991,2.9444389791664403,early
gene-PA2605,host,gene-PA2605,5.762051382780177,6.890609120147166,6.161207321695077,5.6131281063880705,6.406879986069314,5.777652323222656,5.318119993844216,5.902633333401366,5.552959584921617,5.4638318050256105,5.918893854273146,5.780743515792329,early
gene-PA0616,host,gene-PA0616,6.677083461247136,6.376726947898627,7.334981878871814,6.1463292576688975,6.298949246855942,7.322510433997394,6.056784013228625,5.666426688112432,7.29776828253138,5.926926025970411,6.054439346269371,7.402451520818244,late
gene-PA1236,host,gene-PA1236,4.1588830833596715,4.867534450455582,4.343805421853684,3.5553480614894135,3.970291913552122,3.8066624897703196,3.4339872044851463,3.713572066704308,3.871201010907891,3.6888794541139363,3.58351893845611,3.5263605246161616,early
gene-PA4244,host,rplO,10.015744234881796,9.658864969544794,9.72483924110847,9.838202085837498,10.776766393816992,10.683614859597412,10.498470484308841,10.643375178979888,10.743868690309933,10.676185011854082,10.853077654811209,10.779310393854486,late
gene-PA1073,host,braD,5.0106352940962555,6.1779441140506,6.0112671744041615,5.187385805840755,5.241747015059643,5.488937726156687,4.382026634673881,4.941642422609304,6.529418838262226,4.465908118654584,4.976733742420574,6.07993319509559,middle
gene-PA4447,host,hisC1,7.133295954896068,7.278628942320682,6.645090969505644,6.579251212010101,7.4413203897176174,7.404887575616125,6.860663671448287,7.596392304064196,7.61972421378267,6.842683282238422,7.228388451573604,7.160845906664299,middle
gene-PA2353,host,gene-PA2353,5.480638923341991,5.37989735354046,5.308267697401205,5.081404364984463,5.961005339623274,5.616771097666572,4.983606621708336,5.375278407684165,5.564520407322694,5.214935757608986,5.517452896464707,5.442417710521793,early
gene-PA3386,host,gene-PA3386,5.638354669333745,6.376726947898627,6.049733455231958,5.545177444479562,5.986452005284438,4.852030263919617,4.718498871295094,5.209486152841421,5.081404364984463,4.875197323201151,4.948759890378168,5.170483995038151,early
gene-PA4385,host,groEL,11.179450731344772,11.422760028250476,11.097697858367294,10.663568820073174,11.731964604699346,10.345220299814834,9.605755144230846,11.065700422613832,9.739909238559308,9.580178302441196,10.838639292051202,9.669472621333282,early
gene-PA1483,host,cycH,7.777373602657861,7.227662498728654,7.619233416226805,7.818832443803404,7.506042178518122,7.727094484779841,7.537430036586509,7.431299675155903,7.455298485683291,7.4067107301776405,7.495541943884256,7.203405521083095,early
gene-PA2647,host,nuoL,8.536995818712418,8.014004994779459,7.992944547318106,8.420462002456466,8.38160253710989,7.515344571180436,7.978653729082731,7.945555428253489,7.705262474866325,8.0507033814703,8.23827262463303,8.182279739259018,early
gene-PA1972,host,gene-PA1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,early
gene-PA5256,host,dsbH,5.8664680569332965,6.55250788703459,6.322565239927284,5.814130531825066,6.748759547491679,6.261491684321042,5.272999558563747,6.206575926724928,6.073044534100405,5.552959584921617,5.75890177387728,5.924255797414532,early
gene-PA2881,host,gene-PA2881,4.356708826689592,4.74493212836325,4.6443908991413725,4.204692619390966,5.0369526024136295,4.219507705176107,3.871201010907891,4.394449154672439,4.30406509320417,4.04305126783455,4.454347296253507,4.174387269895637,early
gene-PA2121,host,gene-PA2121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,early
gene-PA5191,host,gene-PA5191,4.770684624465665,5.62040086571715,5.393627546352362,4.02535169073515,5.313205979041787,4.955827057601261,4.060443010546419,4.718498871295094,4.812184355372417,4.382026634673881,4.68213122712422,4.663439094112067,early
gene-PA3636,host,kdsA,8.277411998949004,7.952615111651,7.918264686095274,8.662677858158219,9.481435640823564,9.172534657240284,8.57715877258367,8.850804195756417,8.550434525196039,8.515391569469609,8.602636673233706,8.753213480544126,early
gene-PA1138,host,gene-PA1138,4.174387269895637,5.598421958998375,5.0106352940962555,3.6109179126442243,4.543294782270004,4.276666119016055,3.332204510175204,4.2626798770413155,4.51085950651685,3.6888794541139363,4.248495242049359,4.143134726391533,early
gene-PA2522,host,czcC,3.5553480614894135,3.9889840465642745,3.367295829986474,2.772588722239781,4.007333185232471,2.0794415416798357,2.6390573296152584,3.6375861597263857,2.9444389791664403,2.3978952727983707,3.1354942159291497,2.833213344056216,early
gene-PA0345,host,gene-PA0345,5.652489180268651,6.249975242259483,5.8888779583328805,5.049856007249537,6.093569770045136,5.384495062789089,4.941642422609304,5.3612921657094255,5.6131281063880705,5.153291594497779,5.5053315359323625,5.459585514144159,early
gene-PA1860,host,gene-PA1860,5.198497031265826,6.12029741895095,5.198497031265826,4.90527477843843,5.25227342804663,4.31748811353631,4.219507705176107,4.51085950651685,4.219507705176107,4.6443908991413725,4.795790545596741,4.060443010546419,early
gene-PA2995,host,nqrE,6.906754778648554,6.532334292222349,6.652863029353347,6.651571873589727,6.967909201801884,6.92461239604856,6.566672429803241,7.063903961472068,7.273786317844895,6.628041376179533,7.124478262493424,7.035268599281097,middle
gene-PA4750,host,folP,7.409741954080923,8.404919948933452,7.913886714856082,8.317766166719343,9.20974019190415,7.979338895262328,7.609862200913554,8.77137018531062,7.820439515262181,7.27655640271871,7.9817332866918855,7.7706452341291765,early
gene-PA3401,host,gene-PA3401,5.198497031265826,5.545177444479562,5.225746673713202,4.553876891600541,5.598421958998375,5.4116460518550396,4.74493212836325,5.093750200806762,5.356586274672012,4.6443908991413725,5.0106352940962555,5.204006687076795,early
gene-PA4643,host,gene-PA4643,5.616771097666572,5.869296913133774,6.274762021241939,5.71042701737487,6.646390514847729,6.543911845564792,5.8916442118257715,6.068425588244111,6.161207321695077,5.857933154483459,6.073044534100405,6.1903154058531475,early
gene-PA1069,host,gene-PA1069,7.152268856032539,7.215239978730097,7.136483208590247,6.824373670043086,7.496652438168283,7.569927655242652,6.976348070447749,7.212294468500341,7.869783902530146,6.963189985870238,7.454141078146678,8.12651816878071,late
gene-PA1382,host,gene-PA1382,6.473890696352274,7.578656850594762,7.243512974665482,6.226536669287466,6.645090969505644,5.963579343618446,5.575949103146316,6.100318952020064,6.0112671744041615,6.023447592961033,6.20050917404269,5.902633333401366,early
gene-PA3755,host,gene-PA3755,5.983936280687191,6.617402977974478,6.829793737512425,5.545177444479562,6.431331081933479,5.846438775057725,5.556828061699537,5.849324779946859,5.921578419643816,5.808142489980444,6.030685260261263,5.877735781779639,early
gene-PA3963a,host,gene-PA3963a,4.61512051684126,4.5217885770490405,4.736198448394496,3.9318256327243257,4.859812404361672,4.189654742026425,3.784189633918261,4.204692619390966,4.219507705176107,3.8501476017100584,4.8283137373023015,4.0943445622221,early
gene-PA4260,host,rplB,10.141953119948122,9.899379124491585,10.061772531501841,10.001838558883081,11.006573154336786,10.926352063765963,10.883935482853596,10.875080532194938,11.09951386697788,10.876933364911343,11.498958377741612,10.857979247025447,late
gene-PA0237,host,gene-PA0237,3.367295829986474,3.8501476017100584,3.5553480614894135,2.4849066497880004,3.828641396489095,3.4965075614664802,2.0794415416798357,3.1780538303479458,3.2188758248682006,2.4849066497880004,3.58351893845611,3.258096538021482,early
gene-PA0765,host,mucC,7.1204443723924875,7.559038255443384,7.643961949002529,7.656337166430183,8.57810012631976,7.4977617006225685,6.803505257608338,7.701652362642226,6.961296045910167,6.762729506931879,6.9584483932976555,7.246368080102461,early
gene-PA4850,host,prmA,6.059123195581797,6.345636360828596,6.380122536899765,6.6039438246004725,7.711996507047669,7.197435354096591,6.541029999189903,7.163946684342547,6.823286122355687,6.635946555686647,6.812345094177479,7.107425474110705,early
