Geneid,Entity,Symbol,Ctrl_R1,Ctrl_R2,Ctrl_R3,0_R1,0_R2,0_R3,2_R1,2_R2,2_R3,5_R1,5_R2,5_R3,10_R1,10_R2,10_R3,20_R1,20_R2,20_R3,30_R1,30_R2,30_R3,Temporal_Class
gene-CPT_phageK_gp074,phage,gene-CPT_phageK_gp074,,0.6931471805599453,0.0,1.791759469228055,0.6931471805599453,0.0,3.6635616461296463,2.302585092994046,2.1972245773362196,6.755768921984255,4.812184355372417,6.816735880594968,7.656337166430183,7.303843225277705,7.180069874302796,6.3473892096560105,6.48768401848461,6.255750041753367,5.627621113690637,5.488937726156687,5.4510384535657,middle
gene-CPT_phageK_gp031,phage,gene-CPT_phageK_gp031,0.0,0.0,0.0,4.624972813284271,0.6931471805599453,0.0,2.70805020110221,0.6931471805599453,1.0986122886681098,5.5254529391317835,3.6888794541139363,6.3473892096560105,7.277247726631484,6.805722553416985,7.07326971745971,8.225503097566918,7.7306140660637395,8.753055515138222,9.367600498174767,8.545780648268149,8.899730794880696,late
gene-CPT_phageK_gp221,phage,gene-CPT_phageK_gp221,,1.0986122886681098,0.0,3.332204510175204,0.6931471805599453,0.6931471805599453,5.111987788356544,3.044522437723423,4.0943445622221,8.371010681238156,6.612041034833092,8.533263371593732,9.648337205086833,9.18307194482199,9.240190393945069,8.522578663692576,8.848652886213905,8.400659375160286,7.716460800176355,7.969703583278656,7.207118856207756,middle
gene-CPT_phageK_gp023,phage,gene-CPT_phageK_gp023,0.0,0.0,0.0,2.9444389791664403,0.0,0.6931471805599453,1.791759469228055,1.0986122886681098,0.6931471805599453,5.981414211254481,3.5553480614894135,6.532334292222349,7.977625098784593,7.059617628291383,7.877017895622398,7.700295203420117,7.451241684987676,7.942362237674335,7.297091005160418,7.408530566894626,6.634633357861686,middle
gene-CPT_phageK_gp216,phage,gene-CPT_phageK_gp216,,0.0,0.0,5.0689042022202315,0.6931471805599453,1.0986122886681098,5.0238805208462765,2.995732273553991,3.8501476017100584,7.998671361015776,5.883322388488279,8.335671314792847,9.509036565691064,8.693328989123106,9.140347000155648,9.60951909544164,9.334944535200714,9.740850969058572,9.508146027598816,9.201299627324033,8.505727713306959,late
gene-CPT_phageK_gp053,phage,gene-CPT_phageK_gp053,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,4.532599493153256,2.0794415416798357,3.8501476017100584,6.98933526597456,5.117993812416755,7.074963197966044,7.655864017616056,7.313220387090301,6.97354301952014,5.934894195619588,6.18826412308259,5.945420608606575,5.4116460518550396,4.997212273764115,5.147494476813453,middle
gene-CPT_phageK_gp040,phage,gene-CPT_phageK_gp040,0.0,0.0,0.0,1.3862943611198906,0.0,0.6931471805599453,4.812184355372417,2.6390573296152584,4.143134726391533,6.282266746896006,4.5217885770490405,5.5093883366279774,6.169610732491456,5.58724865840025,4.875197323201151,4.290459441148391,4.07753744390572,4.77912349311153,3.9889840465642745,3.367295829986474,4.189654742026425,middle
gene-CPT_phageK_gp226,phage,gene-CPT_phageK_gp226,0.0,0.0,0.0,3.091042453358316,0.0,0.6931471805599453,1.6094379124341003,0.0,1.0986122886681098,,3.367295829986474,5.10594547390058,5.8944028342648505,5.8888779583328805,5.560681631015528,6.261491684321042,6.063785208687608,6.977281341630747,7.952263308657046,7.25063551189868,7.761744984658913,late
gene-CPT_phageK_gp048,phage,gene-CPT_phageK_gp048,0.0,0.0,0.0,0.0,0.0,0.0,3.970291913552122,1.3862943611198906,2.4849066497880004,6.621405651764134,4.9344739331306915,6.829793737512425,7.430114138561801,7.40184157874383,7.083387847625295,5.7899601708972535,6.07993319509559,5.662960480135946,5.0689042022202315,5.043425116919247,4.852030263919617,middle
gene-CPT_phageK_gp179,phage,gene-CPT_phageK_gp179,0.0,0.6931471805599453,0.0,6.093569770045136,1.791759469228055,1.9459101490553132,3.8501476017100584,2.6390573296152584,2.9444389791664403,6.779921907472252,5.247024072160486,7.358193752733032,8.846928500099018,8.408939605975984,9.064736398117391,10.361861316299695,10.244378583319053,11.027978741746653,10.602219111389974,10.763229096719098,10.153156182789694,late
gene-CPT_phageK_gp038,phage,gene-CPT_phageK_gp038,0.0,0.0,0.0,3.1780538303479458,1.791759469228055,2.6390573296152584,6.675823221634848,4.31748811353631,6.318968113746434,8.213923595622743,6.878326468291325,7.73718007783463,8.227108234348146,7.927685045615778,7.462214939768189,7.004881989712859,6.716594773520978,7.363913501405819,6.516193076042964,6.1463292576688975,6.884486652042782,middle
gene-CPT_phageK_gp072,phage,gene-CPT_phageK_gp072,,0.6931471805599453,0.0,3.044522437723423,0.6931471805599453,1.0986122886681098,5.081404364984463,2.8903717578961645,4.04305126783455,7.912056888179006,5.976350909297934,8.206583614320753,9.00601857490256,8.738254576526122,8.821437352166997,8.116118431609365,8.210124405164267,8.197263371414335,7.3098814858247865,7.292337176173877,7.069874128458572,middle
gene-CPT_phageK_gp011,phage,gene-CPT_phageK_gp011,0.0,0.0,,2.8903717578961645,1.0986122886681098,2.3978952727983707,5.996452088619021,4.04305126783455,5.998936561946683,7.5678626054638825,6.102558594613569,6.90975328164481,7.38770923908104,6.884486652042782,6.60934924316738,6.2766434893416445,5.945420608606575,6.4967749901858625,5.8998973535824915,5.497168225293202,5.993961427306569,middle
gene-CPT_phageK_gp007,phage,gene-CPT_phageK_gp007,0.0,0.0,0.0,1.0986122886681098,0.0,0.6931471805599453,3.7612001156935624,1.791759469228055,2.6390573296152584,6.784457062637643,5.003946305945459,6.917705609835305,7.591861714889934,7.533158807455563,7.194436851100335,6.052089168924417,6.386879319362645,5.75890177387728,5.337538079701318,5.318119993844216,4.68213122712422,middle
gene-CPT_phageK_gp086,phage,gene-CPT_phageK_gp086,,1.0986122886681098,,3.1780538303479458,0.6931471805599453,1.0986122886681098,5.241747015059643,3.1780538303479458,4.189654742026425,8.274357006756292,6.507277712385012,8.544224530467268,9.414097209490203,9.004422601327041,9.094255892955381,8.210124405164267,8.458716261657262,8.39479954320217,7.506042178518122,7.6783263565068856,7.605392364814935,middle
gene-CPT_phageK_gp085,phage,gene-CPT_phageK_gp085,0.0,0.0,0.0,2.5649493574615367,0.0,0.0,3.6109179126442243,1.3862943611198906,2.8903717578961645,7.259819610363186,5.288267030694535,7.379008127628304,8.52456594574565,7.857093864902493,7.941651252930556,7.400009517162692,7.585281078639126,7.3901814282264295,6.7357800142423265,6.70073110954781,6.54534966033442,middle
gene-CPT_phageK_gp147,phage,gene-CPT_phageK_gp147,0.0,0.0,0.0,2.70805020110221,0.0,0.0,1.9459101490553132,1.0986122886681098,1.0986122886681098,5.472270673671475,3.4657359027997265,6.089044875446846,7.414572881350589,6.9865664594064265,7.21081845347222,7.317212408359839,7.421177528595393,7.617267813628347,7.558516743045645,7.542213463193403,7.155396301896734,late
gene-CPT_phageK_gp174,phage,gene-CPT_phageK_gp174,0.0,0.0,0.0,6.728628613084702,2.302585092994046,2.0794415416798357,3.258096538021482,2.302585092994046,2.3978952727983707,4.890349128221754,4.127134385045092,5.267858159063328,7.151485463904735,6.754604099487962,7.44600149832412,10.393355081710641,9.878426121940757,11.04404120899241,11.305569137056349,11.068917014241554,11.057092949498278,late
gene-CPT_phageK_gp088,phage,gene-CPT_phageK_gp088,0.0,0.0,0.0,2.6390573296152584,0.0,0.6931471805599453,4.852030263919617,2.5649493574615367,4.1588830833596715,7.822845290279774,5.783825182329737,7.757478766584179,8.66561319653451,8.11552088154677,7.97349996402463,6.92951677076365,7.277247726631484,7.229113877793302,6.553933404025811,6.322565239927284,6.517671272912275,middle
gene-CPT_phageK_gp093,phage,gene-CPT_phageK_gp093,0.0,0.6931471805599453,0.0,1.791759469228055,0.0,0.0,4.02535169073515,2.1972245773362196,3.4011973816621555,7.089243155027514,5.10594547390058,7.191429330036379,7.8551570058813445,7.484368643286131,7.311886164077165,6.059123195581797,6.415096959171596,6.375024819828097,5.783825182329737,5.768320995793772,5.942799375126701,middle
gene-CPT_phageK_gp109,phage,gene-CPT_phageK_gp109,0.0,0.0,0.0,4.700480365792417,0.6931471805599453,0.6931471805599453,4.1588830833596715,2.70805020110221,2.9444389791664403,7.3833681469923835,5.288267030694535,7.926241523170962,8.916640227198839,8.38022733634308,8.732304571033183,9.085910293598007,8.822322177471738,9.15302900526307,9.173572647783969,8.722742874329398,8.259975659768276,late
gene-CPT_phageK_gp206,phage,gene-CPT_phageK_gp206,0.0,0.0,,4.718498871295094,1.0986122886681098,1.0986122886681098,4.912654885736052,2.8903717578961645,3.6109179126442243,8.189244525735901,6.212606095751519,8.500250470685925,9.759501702007746,9.132919225007598,9.460632055209405,9.447229025082065,9.555701556014641,9.78796446128059,9.369734424126433,9.312987208936326,8.828494129466652,late
gene-CPT_phageK_gp104,phage,gene-CPT_phageK_gp104,0.0,0.0,0.0,3.7612001156935624,0.0,1.3862943611198906,3.713572066704308,2.1972245773362196,2.302585092994046,6.787844982309579,4.927253685157205,6.946013991099227,8.33758794211651,7.78155595923534,8.076204527239026,7.843064016692054,8.10711747075039,8.264105763728956,8.25608813381491,8.235890725928495,8.139440521874608,middle
gene-CPT_phageK_gp089,phage,gene-CPT_phageK_gp089,0.0,0.6931471805599453,0.0,2.0794415416798357,1.3862943611198906,0.6931471805599453,4.30406509320417,2.3978952727983707,2.995732273553991,7.493317248862145,5.43372200355424,7.562161631225652,8.499232866039245,8.076204527239026,7.890956716138919,6.943122422819428,7.340186835320115,7.024649030453636,6.583409222158765,6.410174881966167,6.416732282512326,middle
gene-CPT_phageK_gp134,phage,gene-CPT_phageK_gp134,0.0,0.0,0.0,4.5217885770490405,1.0986122886681098,0.6931471805599453,5.0369526024136295,3.4339872044851463,4.143134726391533,8.146998697389993,6.4425401664681985,8.575462099540212,9.67633597982438,9.128262260940575,9.63756697186586,9.359277484750553,9.352360631996612,9.651236971915612,9.104979856318357,9.16502914926618,8.643825842349603,middle
gene-CPT_phageK_gp015,phage,gene-CPT_phageK_gp015,,0.0,0.0,1.0986122886681098,0.6931471805599453,1.3862943611198906,5.288267030694535,3.1354942159291497,5.062595033026967,7.134093721192866,5.384495062789089,6.306275286948016,7.136483208590247,6.401917196727186,5.877735781779639,5.356586274672012,5.209486152841421,5.6131281063880705,4.844187086458591,4.330733340286331,5.123963979403259,middle
gene-CPT_phageK_gp075,phage,gene-CPT_phageK_gp075,0.0,0.6931471805599453,0.0,1.791759469228055,0.0,0.0,4.31748811353631,2.5649493574615367,3.2188758248682006,7.136483208590247,5.123963979403259,7.166265974133638,7.974188669286011,7.603897968521881,7.415175109613295,6.371611847231857,6.672032945461067,6.416732282512326,5.68697535633982,5.493061443340548,5.71042701737487,middle
gene-CPT_phageK_gp140,phage,gene-CPT_phageK_gp140,0.0,0.0,,3.258096538021482,1.3862943611198906,0.0,5.673323267171493,3.2188758248682006,4.804021044733257,8.220672170297252,6.434546518787453,8.384347278082808,9.360483030405902,8.840580188488795,9.03264808356589,8.136518252115291,8.36799688505411,8.323365694436081,7.515889085215125,7.532623618788788,7.424761761823209,middle
gene-CPT_phageK_gp149,phage,gene-CPT_phageK_gp149,0.0,0.0,0.0,4.8283137373023015,0.6931471805599453,0.6931471805599453,5.159055299214529,2.995732273553991,4.330733340286331,7.699389406256737,6.093569770045136,8.341171747170762,9.095153962167066,8.92996487470684,9.157256000883727,9.34005197849784,9.11701821474481,9.65975856761281,9.414586486185929,9.477309402830421,9.260082463870997,late
gene-CPT_phageK_gp034,phage,gene-CPT_phageK_gp034,,0.0,,2.4849066497880004,0.0,1.6094379124341003,5.648974238161206,3.784189633918261,5.293304824724492,7.381501894506707,6.428105272684596,7.258412150595307,7.543273346705446,7.5251007461258,7.323170717943469,6.345636360828596,6.536691597591305,7.107425474110705,5.857933154483459,5.940171252720432,6.380122536899765,middle
gene-CPT_phageK_gp186,phage,gene-CPT_phageK_gp186,0.0,0.0,0.0,3.5553480614894135,0.0,0.0,2.302585092994046,0.6931471805599453,0.6931471805599453,,2.5649493574615367,,5.68697535633982,4.890349128221754,5.863631175598097,7.777373602657861,7.533158807455563,8.339023005744759,8.301025253838453,8.217438537730187,7.884199933676039,late
gene-CPT_phageK_gp019,phage,gene-CPT_phageK_gp019,0.0,0.6931471805599453,,2.0794415416798357,0.6931471805599453,0.6931471805599453,5.583496308781699,4.060443010546419,5.351858133476067,7.349873704738337,6.3561076606958915,6.952728644624869,7.447751280047908,7.37650812632622,7.138866999945524,6.1675164908883415,6.218600119691729,6.866933284461882,5.598421958998375,5.834810737062605,6.432940092739179,middle
gene-CPT_phageK_gp025,phage,gene-CPT_phageK_gp025,0.0,0.0,0.0,2.3978952727983707,0.0,0.0,2.3978952727983707,1.0986122886681098,1.0986122886681098,6.073044534100405,4.248495242049359,6.429719478039138,7.834788107388194,7.003065458786462,7.509883061154913,7.1785454837637,7.336936913707618,7.364547014255642,6.977281341630747,7.034387929915503,6.013715156042802,middle
gene-CPT_phageK_gp014,phage,gene-CPT_phageK_gp014,0.0,0.0,0.0,1.6094379124341003,0.0,1.0986122886681098,4.406719247264253,1.6094379124341003,4.343805421853684,6.1779441140506,4.709530201312334,5.501258210544727,6.26530121273771,5.598421958998375,5.049856007249537,4.394449154672439,4.343805421853684,4.543294782270004,3.8918202981106265,3.5263605246161616,4.2626798770413155,middle
gene-CPT_phageK_gp171,phage,gene-CPT_phageK_gp171,0.0,0.0,0.0,4.6913478822291435,0.6931471805599453,0.0,3.2188758248682006,1.791759469228055,2.0794415416798357,4.8283137373023015,4.02535169073515,4.983606621708336,6.289715570908998,5.983936280687191,6.403574197934815,8.472823243680297,8.129174996911793,9.33917324381915,9.494240301132503,9.333884558067638,9.466067273186413,late
gene-CPT_phageK_gp187,phage,gene-CPT_phageK_gp187,0.0,0.0,0.0,2.772588722239781,0.0,0.0,,0.0,0.0,,,,,,4.51085950651685,6.405228458030842,6.118097198041348,6.695798917058491,7.156176637480615,6.480044561926653,6.322565239927284,late
gene-CPT_phageK_gp146,phage,gene-CPT_phageK_gp146,0.0,0.0,0.0,5.480638923341991,0.6931471805599453,0.0,3.6888794541139363,2.833213344056216,2.4849066497880004,7.477604243197589,5.594711379601839,8.16735198705607,9.512221163827776,9.207235557022704,9.5258078304359,9.743025330095067,9.75452339939617,10.079204010277946,9.91056246620809,10.072259391783,9.69953369561506,late
gene-CPT_phageK_gp177,phage,gene-CPT_phageK_gp177,0.0,0.0,0.0,3.6375861597263857,0.0,0.0,2.302585092994046,0.0,1.791759469228055,,2.8903717578961645,4.762173934797756,5.932245187448011,5.262690188904886,5.823045895483019,7.788211557847076,7.536363938404511,8.446985296372741,8.570923513837204,8.382975849296429,8.189244525735901,late
gene-CPT_phageK_gp110,phage,gene-CPT_phageK_gp110,0.0,0.0,0.0,4.2626798770413155,1.3862943611198906,0.6931471805599453,4.110873864173311,2.0794415416798357,2.9444389791664403,7.310550158534422,5.247024072160486,7.793999089503996,8.820551743253025,8.313116702819253,8.618666160346871,8.818926087090677,8.706986763048892,8.946505025998682,8.862908295118627,8.491875383431948,8.036249942132116,late
gene-CPT_phageK_gp203,phage,gene-CPT_phageK_gp203,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,2.995732273553991,1.9459101490553132,1.9459101490553132,6.739336627357174,4.634728988229636,6.683360945766275,8.122074375362217,7.20414929203594,7.584264818389059,7.215239978730097,7.462789157412448,7.491645473605133,6.754604099487962,6.890609120147166,6.300785794663244,middle
gene-CPT_phageK_gp152,phage,gene-CPT_phageK_gp152,0.0,0.0,0.0,3.828641396489095,0.0,0.0,4.51085950651685,1.9459101490553132,3.7612001156935624,7.392647520721623,5.676753802268282,7.482681828154651,8.303504798872783,8.00736706798333,7.8528278122817445,7.791935956938058,7.733245646529795,8.388677769180811,8.47407690034261,8.367532416861831,8.225503097566918,late
gene-CPT_phageK_gp120,phage,gene-CPT_phageK_gp120,,1.3862943611198906,0.0,5.908082938168931,2.1972245773362196,2.3978952727983707,5.961005339623274,4.219507705176107,5.19295685089021,8.971956271245688,7.436617265234227,9.784872921199886,10.628593565580923,10.422906150720138,10.862052024637613,10.840051389249838,10.737852137511432,11.15470647245893,10.24491179343424,10.606956282167944,9.96988372217581,late
gene-CPT_phageK_gp097,phage,gene-CPT_phageK_gp097,0.0,1.0986122886681098,,3.044522437723423,0.6931471805599453,1.0986122886681098,5.0106352940962555,1.9459101490553132,4.174387269895637,7.562681246721884,5.673323267171493,7.744569809354496,8.67265729404031,8.227909837597483,8.472823243680297,7.789040401657477,7.795234929002173,7.933796874815411,7.272398392570047,7.194436851100335,7.332369205929062,middle
gene-CPT_phageK_gp078,phage,gene-CPT_phageK_gp078,0.0,0.0,0.0,1.6094379124341003,0.0,0.6931471805599453,5.017279836814924,2.70805020110221,4.30406509320417,7.385230923066573,5.69035945432406,7.496097345175956,7.9441374911141125,7.6708948313621175,7.408530566894626,6.467698726104354,6.513230110912307,6.74993119378857,6.021023349349527,5.655991810819852,6.186208623900494,middle
gene-CPT_phageK_gp218,phage,gene-CPT_phageK_gp218,0.0,0.0,0.0,4.04305126783455,0.6931471805599453,0.0,3.8501476017100584,2.1972245773362196,2.302585092994046,7.083387847625295,4.6913478822291435,7.363913501405819,8.53954159508,7.689828668736484,8.0861025356691,8.501470230951002,8.328934041955529,8.628734566149145,8.59840444684106,8.117908942383155,7.4377951216719325,late
gene-CPT_phageK_gp180,phage,gene-CPT_phageK_gp180,0.0,0.0,0.0,4.74493212836325,1.3862943611198906,1.0986122886681098,3.6109179126442243,1.791759469228055,2.772588722239781,6.161207321695077,4.394449154672439,6.45833828334479,8.118207049405783,7.480428306074208,8.105911197986508,9.209439966733019,9.30383071506352,9.759963542450086,9.494240301132503,9.611529685221559,8.844912950899548,late
gene-CPT_phageK_gp198,phage,gene-CPT_phageK_gp198,0.0,0.0,0.0,2.6390573296152584,1.3862943611198906,0.6931471805599453,4.8283137373023015,2.1972245773362196,4.143134726391533,7.760893195851024,5.545177444479562,7.821643126239982,8.799360083179907,7.91862865334224,8.262558973010657,7.317876198626496,7.4949862339505335,7.61085279039525,6.742880635791903,6.56244409369372,6.811244378601294,middle
gene-CPT_phageK_gp157,phage,gene-CPT_phageK_gp157,0.0,0.0,0.0,4.430816798843313,1.791759469228055,0.6931471805599453,5.752572638825633,3.4657359027997265,5.056245805348308,8.254268770090183,6.815639990074331,8.350193650720067,9.09829086816756,8.840580188488795,8.729235349659273,8.664923303440572,8.601534339849989,9.099967314494812,9.08805973726735,9.040500592684284,8.662677858158219,late
gene-CPT_phageK_gp100,phage,gene-CPT_phageK_gp100,0.0,0.0,0.0,4.07753744390572,0.0,0.0,2.3978952727983707,1.791759469228055,1.791759469228055,5.8289456176102075,4.1588830833596715,6.536691597591305,7.234898420314831,7.038783541388542,7.257002707092073,7.174724309836376,6.933423025730715,7.628517626575055,8.751316246773456,7.687997166393016,8.523572798380277,late
gene-CPT_phageK_gp194,phage,gene-CPT_phageK_gp194,0.0,0.0,0.0,3.6888794541139363,0.0,1.3862943611198906,4.248495242049359,1.9459101490553132,3.367295829986474,6.566672429803241,5.0689042022202315,6.967909201801884,7.605890001053122,7.536363938404511,7.330405211844402,7.427144133408616,7.404279118037268,8.190077049719049,8.284504227258497,7.898782356970309,8.265392930852224,late
gene-CPT_phageK_gp067,phage,gene-CPT_phageK_gp067,,0.0,,3.091042453358316,1.0986122886681098,0.0,4.442651256490317,2.302585092994046,3.6635616461296463,7.5251007461258,5.568344503761097,7.6511201757027,8.648747631156539,8.081165777725433,8.127995055771946,7.972810784121404,7.807916628926408,7.618251097876695,7.675081857716334,7.033506484287697,6.633318433280377,middle
gene-CPT_phageK_gp001,phage,gene-CPT_phageK_gp001,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,1.3862943611198906,4.465908118654584,1.791759469228055,3.044522437723423,7.003065458786462,5.204006687076795,7.0707241072602764,7.641564441260972,7.360103972989152,7.076653815443951,6.156978985585555,6.171700597410915,5.963579343618446,5.298317366548036,5.135798437050262,5.0238805208462765,middle
gene-CPT_phageK_gp167,phage,gene-CPT_phageK_gp167,0.0,0.0,0.0,4.955827057601261,0.6931471805599453,0.0,2.0794415416798357,1.3862943611198906,0.6931471805599453,,2.70805020110221,,5.545177444479562,5.25227342804663,5.117993812416755,8.021584533455107,7.44716835960004,9.164715193949908,9.712266512555141,9.189116735524555,9.783971766534565,late
gene-CPT_phageK_gp213,phage,gene-CPT_phageK_gp213,0.0,0.6931471805599453,,3.9318256327243257,1.0986122886681098,0.6931471805599453,5.950642552587727,3.4339872044851463,4.955827057601261,9.049936850483158,6.932447891572509,9.004422601327041,10.106632457343649,9.43236329562169,9.549451979534325,8.960724500330858,9.384545748167879,9.154193211353181,8.384575666801398,8.680331928793418,7.942362237674335,middle
gene-CPT_phageK_gp068,phage,gene-CPT_phageK_gp068,0.0,0.0,0.0,2.5649493574615367,1.0986122886681098,0.0,4.553876891600541,2.302585092994046,3.7376696182833684,7.496097345175956,5.424950017481403,7.619233416226805,8.36240897761537,7.989899374942939,7.99699040583765,7.342131730584722,7.293017679772782,7.247792581767846,6.7661917146603505,6.373319789577012,6.251903883165888,middle
gene-CPT_phageK_gp029,phage,gene-CPT_phageK_gp029,0.0,0.0,0.0,1.791759469228055,0.0,0.6931471805599453,3.7612001156935624,1.6094379124341003,3.044522437723423,7.080026499922591,4.804021044733257,6.949856455000773,8.284504227258497,7.473637108496206,7.720017940432244,7.118826249062078,7.325807502595773,7.294377299288821,6.588926477533519,6.86484777797086,6.0014148779611505,middle
gene-CPT_phageK_gp069,phage,gene-CPT_phageK_gp069,0.0,0.0,0.0,2.0794415416798357,0.0,0.0,4.02535169073515,1.6094379124341003,3.258096538021482,6.695798917058491,4.418840607796598,6.720220155135295,7.613324979540639,7.151485463904735,7.062191632286556,6.220590170099739,6.413458957167357,6.364750756851911,5.736572297479192,5.424950017481403,5.332718793265369,middle
gene-CPT_phageK_gp169,phage,gene-CPT_phageK_gp169,0.0,0.0,0.0,4.499809670330265,0.0,0.0,2.1972245773362196,0.0,0.0,4.875197323201151,3.2188758248682006,4.955827057601261,6.0867747269123065,5.8888779583328805,5.877735781779639,8.043984431221553,7.7142311448490855,8.81314100828505,9.089076284483143,8.84246002419529,8.909235279192261,late
gene-CPT_phageK_gp209,phage,gene-CPT_phageK_gp209,0.0,0.6931471805599453,0.0,3.912023005428146,1.0986122886681098,0.6931471805599453,4.3694478524670215,2.4849066497880004,3.1354942159291497,7.694392802629421,5.796057750765372,8.007034012193408,9.112176123188952,8.732627099660395,8.941283763647567,8.679822114864455,8.872066513408342,8.890685920281129,8.086410275323782,8.398634855292102,7.62608275807238,middle
gene-CPT_phageK_gp135,phage,gene-CPT_phageK_gp135,0.0,0.0,0.0,3.9318256327243257,1.0986122886681098,0.0,4.48863636973214,2.3978952727983707,3.4657359027997265,7.577121930876679,5.627621113690637,7.84971375760487,9.064042114358884,8.39049553837028,8.80732226751107,8.474911799159631,8.513185170018698,8.71028982137815,8.195057690895077,8.166784289056151,7.669028288589683,middle
gene-CPT_phageK_gp160,phage,gene-CPT_phageK_gp160,0.0,0.0,0.0,5.093750200806762,1.0986122886681098,0.0,2.5649493574615367,1.3862943611198906,2.0794415416798357,4.890349128221754,4.007333185232471,5.3230099791384085,6.436150368369428,6.163314804034641,6.628041376179533,8.824677891164198,8.405143687607614,9.57129614009839,9.636653312597184,9.454462329675584,9.095602694505759,late
gene-CPT_phageK_gp008,phage,gene-CPT_phageK_gp008,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,3.6635616461296463,1.6094379124341003,2.6390573296152584,6.680854678790215,5.081404364984463,6.97166860472579,7.724004656676065,7.444248649496705,7.199678345691172,6.380122536899765,6.410174881966167,5.823045895483019,5.616771097666572,5.356586274672012,4.859812404361672,middle
gene-CPT_phageK_gp009,phage,gene-CPT_phageK_gp009,0.0,0.0,0.0,2.0794415416798357,0.0,1.6094379124341003,5.501258210544727,3.4965075614664802,5.204006687076795,7.426549072397305,5.313205979041787,6.059123195581797,7.246368080102461,6.124683390894205,5.7430031878094825,5.231108616854587,4.820281565605037,5.43372200355424,5.0369526024136295,4.143134726391533,4.77912349311153,middle
gene-CPT_phageK_gp155,phage,gene-CPT_phageK_gp155,0.0,0.6931471805599453,,4.804021044733257,0.6931471805599453,1.3862943611198906,4.442651256490317,3.258096538021482,3.044522437723423,7.99799931797973,6.100318952020064,8.29154650988391,9.441690159837492,9.005036738790304,9.073145132798338,9.075322160298095,9.210440366976517,9.319463798994537,9.376701909191407,9.396570945266852,8.911125383710678,middle
gene-CPT_phageK_gp098,phage,gene-CPT_phageK_gp098,0.0,0.0,,2.772588722239781,0.0,0.0,4.672828834461906,2.5649493574615367,3.912023005428146,7.53955882930103,5.442417710521793,7.596392304064196,8.773848885262895,8.001689978099135,8.291295851905407,7.53955882930103,7.700295203420117,7.9287663216266955,7.4109518755836366,7.317212408359839,7.536363938404511,middle
gene-CPT_phageK_gp046,phage,gene-CPT_phageK_gp046,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,3.4011973816621555,1.9459101490553132,2.0794415416798357,6.74993119378857,4.969813299576001,7.01571242048723,7.687080155783135,7.43955930913332,7.199678345691172,6.342121418721152,6.525029657843462,5.840641657373398,5.736572297479192,5.313205979041787,4.890349128221754,middle
gene-CPT_phageK_gp061,phage,gene-CPT_phageK_gp061,0.0,0.0,0.0,1.6094379124341003,0.0,0.0,4.30406509320417,1.0986122886681098,3.6635616461296463,7.312553498102598,5.209486152841421,7.13966033596492,8.090708716083997,7.4645098346365275,7.5443321080536885,6.522092798170152,6.755768921984255,6.410174881966167,5.831882477283517,5.680172609017068,5.298317366548036,middle
gene-CPT_phageK_gp021,phage,gene-CPT_phageK_gp021,0.0,0.0,0.0,2.8903717578961645,0.0,1.791759469228055,6.013715156042802,3.9318256327243257,5.659482215759621,7.913886714856082,6.447305862541213,7.5595594960077,8.257385655730436,7.56734567601324,7.415175109613295,6.9167150203536085,6.828712071641684,7.170119543449628,6.326149473155099,6.148468295917647,6.517671272912275,middle
gene-CPT_phageK_gp030,phage,gene-CPT_phageK_gp030,0.0,0.0,0.0,2.8903717578961645,0.6931471805599453,0.6931471805599453,4.897839799950911,2.4849066497880004,4.04305126783455,7.707512194600341,5.676753802268282,7.719573989259581,8.761550139129644,8.116715624819111,8.314832179284556,7.783224016336037,7.8632667240095735,7.868636894184167,7.213031659834869,7.385851078125209,6.586171654854675,middle
gene-CPT_phageK_gp084,phage,gene-CPT_phageK_gp084,0.0,0.0,0.0,2.302585092994046,0.6931471805599453,0.0,5.204006687076795,3.2188758248682006,4.59511985013459,8.087640287778983,6.359573868672378,8.188133414510478,9.07566546864958,8.629807335785372,8.658519127506672,7.724446645633537,7.943072717277933,7.793586803371584,7.02108396428914,7.030857476116121,6.992096427415888,middle
gene-CPT_phageK_gp181,phage,gene-CPT_phageK_gp181,0.0,0.0,0.0,3.258096538021482,0.0,0.0,,1.0986122886681098,0.6931471805599453,4.912654885736052,2.772588722239781,4.77912349311153,6.7464121285733745,5.673323267171493,6.413458957167357,7.52456122628536,7.522400231387125,7.9672801789422,7.803843303538772,7.730174795246222,6.994849985833071,late
gene-CPT_phageK_gp083,phage,gene-CPT_phageK_gp083,0.0,0.6931471805599453,0.0,3.1354942159291497,0.0,0.6931471805599453,5.288267030694535,3.5263605246161616,4.61512051684126,8.439231649946526,6.54965074223381,8.65434302956347,9.647885373547759,9.188299241099303,9.351579483668907,8.57300625623545,8.696175846944678,8.559869465696673,7.669495251007694,7.836764783264067,7.596894438144544,middle
