Geneid,Entity,Symbol,0_R1,0_R2,2.5_R1,2.5_R2,5_R1,5_R2,10_R1,10_R2,20_R1,20_R2,30_R1,30_R2
gene-b0994,host,torT,4.787491742782046,2.4849066497880004,4.110873864173311,2.4849066497880004,3.784189633918261,2.1972245773362196,4.060443010546419,0.0,3.9512437185814275,0.0,4.948759890378168,0.6931471805599453
gene-b4076,host,nrfG,3.970291913552122,2.302585092994046,3.871201010907891,1.9459101490553132,3.828641396489095,0.6931471805599453,3.6635616461296463,0.0,3.6888794541139363,0.0,4.605170185988092,0.0
gene-b3790,host,rffC,10.146159183657883,5.820082930352362,6.315358001522335,6.60934924316738,4.890349128221754,5.58724865840025,6.9440872082295275,4.330733340286331,4.820281565605037,4.248495242049359,5.3981627015177525,4.060443010546419
gene-b3861,host,yihF,5.910796644040527,3.9318256327243257,5.662960480135946,4.110873864173311,5.375278407684165,3.8918202981106265,5.605802066295998,3.871201010907891,4.897839799950911,3.828641396489095,5.831882477283517,3.713572066704308
gene-b0643,host,ybeL,6.218600119691729,5.384495062789089,5.8944028342648505,4.941642422609304,4.3694478524670215,4.219507705176107,3.784189633918261,3.044522437723423,4.02535169073515,2.1972245773362196,4.624972813284271,1.791759469228055
gene-b1517,host,lsrF,3.4657359027997265,2.5649493574615367,3.1780538303479458,2.302585092994046,2.70805020110221,1.0986122886681098,3.295836866004329,0.0,3.258096538021482,0.0,4.51085950651685,0.6931471805599453
gene-b2120,host,yehM,5.003946305945459,2.1972245773362196,4.941642422609304,2.833213344056216,4.7535901911063645,2.3978952727983707,4.61512051684126,1.3862943611198906,4.653960350157523,1.3862943611198906,5.777652323222656,0.6931471805599453
gene-b3954,host,yijO,5.117993812416755,3.091042453358316,4.624972813284271,3.58351893845611,4.430816798843313,2.4849066497880004,4.382026634673881,2.0794415416798357,4.330733340286331,2.0794415416798357,5.53338948872752,1.791759469228055
gene-T4p111,phage,vs,2.833213344056216,0.0,8.807771066980044,5.342334251964811,,8.059592328887545,,7.523481312573497,,8.021912778985708,,
gene-b2401,host,valU,11.007336107999484,8.483222671845084,10.203777313026992,8.656085190282855,,7.969011781106478,,6.860663671448287,,5.71042701737487,,6.142037405587356
gene-b3433,host,asd,8.20849175174038,8.506132244056813,8.160803920954665,8.768263145371286,7.333023014386481,8.315321775377567,6.507277712385012,6.7357800142423265,6.42648845745769,5.981414211254481,6.19644412779452,5.988961416889864
gene-b3480,host,nikE,4.836281906951478,2.833213344056216,4.532599493153256,3.332204510175204,4.060443010546419,2.302585092994046,4.110873864173311,1.0986122886681098,4.0943445622221,1.3862943611198906,5.056245805348308,0.0
gene-b2412,host,zipA,8.259199362666282,7.170888478512505,8.127995055771946,7.1731917424865985,6.059123195581797,6.003887067106539,5.429345628954441,4.890349128221754,5.484796933490655,4.204692619390966,5.176149732573829,4.532599493153256
gene-b0838,host,gstB,6.606650186198215,6.375024819828097,6.16541785423142,6.035481432524756,4.859812404361672,4.976733742420574,4.1588830833596715,3.871201010907891,4.110873864173311,3.6109179126442243,4.653960350157523,3.4011973816621555
gene-b1421,host,trg,6.115892125483034,4.110873864173311,5.814130531825066,4.499809670330265,4.820281565605037,3.7612001156935624,4.31748811353631,2.4849066497880004,4.442651256490317,1.9459101490553132,5.293304824724492,2.1972245773362196
gene-T4p131,phage,e.8,2.9444389791664403,0.6931471805599453,,8.289037098278483,,8.789355452209982,,6.748759547491679,,6.366470447731438,,6.63200177739563
gene-b0335,host,prpE,6.473890696352274,3.4657359027997265,4.948759890378168,3.4339872044851463,4.709530201312334,2.8903717578961645,4.812184355372417,1.6094379124341003,4.718498871295094,1.791759469228055,5.733341276897746,1.0986122886681098
gene-b3852,host,ileT,10.36835300392574,7.347299700743164,8.38958706681109,9.366403507607771,7.6838639802564295,9.289521169850625,,,6.198478716492308,4.430816798843313,5.777652323222656,4.59511985013459
gene-b1889,host,gene-b1889_gene_motB,3.6635616461296463,2.6390573296152584,4.290459441148391,3.367295829986474,3.9512437185814275,2.4849066497880004,3.7376696182833684,1.791759469228055,3.970291913552122,1.9459101490553132,4.77912349311153,1.0986122886681098
gene-b2479,host,gcvR,7.9603236291488395,5.973809611869261,7.234177179749849,6.20455776256869,5.0106352940962555,4.634728988229636,4.276666119016055,3.332204510175204,4.430816798843313,2.70805020110221,4.770684624465665,2.70805020110221
gene-b1942,host,fliJ,3.295836866004329,2.0794415416798357,2.995732273553991,2.9444389791664403,3.2188758248682006,0.0,3.1354942159291497,1.3862943611198906,2.833213344056216,0.0,4.31748811353631,0.0
gene-b0379,host,yaiY,4.30406509320417,2.4849066497880004,4.1588830833596715,2.5649493574615367,3.6888794541139363,1.791759469228055,3.295836866004329,1.3862943611198906,3.4965075614664802,0.0,4.6913478822291435,1.3862943611198906
gene-b0289,host,ecpE,5.0238805208462765,3.4339872044851463,4.605170185988092,2.833213344056216,3.871201010907891,8.874308038583354,3.8501476017100584,1.0986122886681098,3.713572066704308,1.6094379124341003,4.804021044733257,1.0986122886681098
gene-b0025,host,ribF,8.48528964240323,6.988413181999592,8.209308411646937,7.271008538280992,6.139884552226255,6.09807428216624,4.955827057601261,4.454347296253507,5.288267030694535,3.9318256327243257,5.247024072160486,4.189654742026425
gene-b0351,host,mhpF,3.8066624897703196,3.091042453358316,3.9512437185814275,3.2188758248682006,3.6635616461296463,2.833213344056216,3.7376696182833684,1.791759469228055,3.5553480614894135,0.0,4.882801922586371,0.6931471805599453
gene-b1261,host,trpB,6.504288173536645,6.846943139585379,6.956545443151569,7.237059026124737,5.560681631015528,6.452048954437226,4.820281565605037,4.867534450455582,5.017279836814924,3.9512437185814275,5.214935757608986,4.110873864173311
gene-b2052,host,fcl,3.8918202981106265,1.791759469228055,3.8066624897703196,1.791759469228055,3.6888794541139363,1.791759469228055,3.6109179126442243,1.6094379124341003,3.828641396489095,1.0986122886681098,4.499809670330265,1.6094379124341003
gene-b1874,host,cutC,6.85751406254539,5.3981627015177525,6.610696044717759,5.783825182329737,5.220355825078324,4.762173934797756,4.48863636973214,3.4339872044851463,4.3694478524670215,2.4849066497880004,4.653960350157523,2.995732273553991
gene-b3677,host,yidI,5.1647859739235145,3.295836866004329,4.7535901911063645,3.295836866004329,4.007333185232471,2.5649493574615367,4.07753744390572,0.0,3.9512437185814275,1.6094379124341003,4.919980925828125,1.3862943611198906
gene-b4335,host,yjiM,4.6913478822291435,2.302585092994046,4.795790545596741,3.9318256327243257,4.30406509320417,2.6390573296152584,4.465908118654584,2.3978952727983707,4.418840607796598,1.3862943611198906,5.41610040220442,2.1972245773362196
gene-b1846,host,yebE,5.247024072160486,4.3694478524670215,4.653960350157523,4.143134726391533,3.4965075614664802,3.4657359027997265,3.6375861597263857,2.4849066497880004,3.295836866004329,2.0794415416798357,4.532599493153256,2.0794415416798357
gene-b2725,host,hycA,2.9444389791664403,1.791759469228055,3.367295829986474,1.0986122886681098,2.70805020110221,0.0,2.9444389791664403,0.6931471805599453,3.1780538303479458,0.0,4.110873864173311,0.0
gene-b2313,host,cvpA,8.989070065043654,6.674561391814426,8.414052432496725,6.326149473155099,6.841615476477592,5.459585514144159,6.1224928095143865,4.1588830833596715,5.8805329864007,3.6109179126442243,5.209486152841421,3.4011973816621555
gene-b3395,host,hofM,4.804021044733257,3.091042453358316,4.5217885770490405,2.9444389791664403,4.382026634673881,2.302585092994046,4.0943445622221,1.0986122886681098,4.189654742026425,1.3862943611198906,5.521460917862246,1.0986122886681098
gene-b0496,host,ybbP,5.627621113690637,5.3612921657094255,5.765191102784844,5.69035945432406,5.0369526024136295,4.543294782270004,5.017279836814924,3.4011973816621555,5.14166355650266,2.833213344056216,6.144185634125646,3.044522437723423
gene-b2370,host,evgS,8.01862546504575,5.0369526024136295,7.962415680121064,5.337538079701318,5.4680601411351315,3.8066624897703196,5.093750200806762,3.1354942159291497,5.393627546352362,2.70805020110221,5.7430031878094825,2.8903717578961645
gene-b0580,host,ybdJ,5.993961427306569,2.4849066497880004,5.420534999272286,3.367295829986474,4.31748811353631,2.4849066497880004,3.6635616461296463,1.6094379124341003,3.258096538021482,0.0,3.9512437185814275,1.3862943611198906
gene-T4p250,phage,35,1.6094379124341003,0.0,7.86940171257709,1.3862943611198906,,4.787491742782046,,7.459338895220296,,,,
gene-b1917,host,tcyN,6.361302477572996,5.765191102784844,6.918695219020472,5.950642552587727,5.424950017481403,5.081404364984463,4.74493212836325,3.5553480614894135,4.672828834461906,2.772588722239781,4.804021044733257,2.772588722239781
gene-b0454,host,ybaZ,5.135798437050262,3.5263605246161616,4.948759890378168,3.784189633918261,3.828641396489095,3.258096538021482,3.4339872044851463,1.9459101490553132,3.6109179126442243,0.6931471805599453,4.2626798770413155,1.791759469228055
gene-b0537,host,intD,7.513163545234075,5.209486152841421,6.366470447731438,5.075173815233827,5.605802066295998,4.3694478524670215,4.709530201312334,3.6109179126442243,4.382026634673881,2.0794415416798357,4.859812404361672,2.833213344056216
gene-b1214,host,ychA,7.682943169878292,6.054439346269371,7.745002803515839,6.480044561926653,5.579729825986222,5.3230099791384085,4.418840607796598,4.219507705176107,4.762173934797756,3.332204510175204,4.465908118654584,3.332204510175204
gene-b2178,host,yejB,5.796057750765372,3.2188758248682006,5.521460917862246,4.174387269895637,4.143134726391533,3.044522437723423,4.143134726391533,1.9459101490553132,3.8501476017100584,2.1972245773362196,4.7535901911063645,1.3862943611198906
gene-b3831,host,udp,7.034387929915503,6.385194398997726,7.0587581525186645,6.440946540632921,5.703782474656201,5.488937726156687,5.187385805840755,4.418840607796598,4.990432586778736,3.9318256327243257,5.641907070938114,3.828641396489095
gene-b1296,host,puuP,6.3561076606958915,4.709530201312334,6.703188113240863,5.973809611869261,4.867534450455582,4.584967478670572,4.543294782270004,2.6390573296152584,4.553876891600541,2.4849066497880004,5.25227342804663,2.772588722239781
gene-b0222,host,gmhA,7.955775781534187,6.584791392385716,7.517520850603031,6.3818160174060985,5.717027701406222,5.293304824724492,4.624972813284271,4.394449154672439,4.875197323201151,4.04305126783455,4.812184355372417,3.8501476017100584
gene-b1323,host,tyrR,7.110696122978827,5.993961427306569,7.226209010100671,6.1463292576688975,5.375278407684165,4.955827057601261,4.634728988229636,3.713572066704308,4.787491742782046,3.1354942159291497,5.170483995038151,3.5553480614894135
gene-b0741,host,pal,9.423837546238587,8.415824697027949,9.749636827717868,8.65084957622891,,8.41027590907016,7.0326242610280065,7.057036981697891,7.064759027791802,6.066108090103747,6.091309882077698,6.133398042996649
gene-b1712,host,ihfA,8.997889450200717,7.317876198626496,8.915163617762142,7.522400231387125,8.059276223305648,7.218176838403408,6.900730664045173,5.869296913133774,6.678342114654332,5.1298987149230735,6.028278520230698,5.351858133476067
gene-b2979,host,glcD,5.0238805208462765,4.6913478822291435,4.736198448394496,5.3706380281276624,4.672828834461906,3.9512437185814275,4.442651256490317,2.5649493574615367,4.430816798843313,1.9459101490553132,5.459585514144159,1.3862943611198906
gene-b4198,host,ulaF,4.442651256490317,2.6390573296152584,4.770684624465665,3.258096538021482,4.060443010546419,2.833213344056216,4.127134385045092,2.1972245773362196,4.430816798843313,1.6094379124341003,5.123963979403259,1.3862943611198906
gene-b0495,host,ybbA,5.459585514144159,4.820281565605037,5.062595033026967,5.056245805348308,4.276666119016055,3.784189633918261,4.143134726391533,2.70805020110221,3.970291913552122,2.302585092994046,5.093750200806762,2.4849066497880004
gene-b1777,host,yeaC,6.234410725718371,5.579729825986222,4.672828834461906,4.90527477843843,4.07753744390572,4.290459441148391,4.59511985013459,2.70805020110221,4.343805421853684,3.4657359027997265,4.23410650459726,2.9444389791664403
gene-b4066,host,yjcF,3.828641396489095,1.791759469228055,3.912023005428146,1.3862943611198906,3.713572066704308,1.9459101490553132,3.8918202981106265,0.0,3.6635616461296463,1.3862943611198906,4.5217885770490405,1.0986122886681098
gene-b4588,host,ylcH,3.1354942159291497,1.791759469228055,2.3978952727983707,0.6931471805599453,2.6390573296152584,0.0,2.302585092994046,0.0,3.091042453358316,0.0,3.58351893845611,0.0
gene-b0344,host,lacZ,5.768320995793772,3.258096538021482,5.673323267171493,3.5553480614894135,5.484796933490655,2.772588722239781,5.424950017481403,2.4849066497880004,5.849324779946859,1.791759469228055,6.2766434893416445,1.6094379124341003
gene-b3426,host,glpD,6.124683390894205,4.51085950651685,5.924255797414532,4.795790545596741,5.081404364984463,3.784189633918261,4.969813299576001,2.1972245773362196,4.962844630259907,2.1972245773362196,5.996452088619021,2.8903717578961645
gene-b3205,host,rapZ,6.899723107284872,5.929589143389895,7.22983877815125,6.723832440821209,5.081404364984463,5.220355825078324,4.23410650459726,3.6888794541139363,4.382026634673881,2.9444389791664403,4.8283137373023015,3.4657359027997265
gene-b0033,host,carB,,9.910711397625448,,9.517015920920498,,8.568646473005153,,6.904750769961838,,6.175867270105761,,5.948034989180646
gene-b4453,host,ldrD,5.1647859739235145,3.871201010907891,5.241747015059643,4.31748811353631,4.48863636973214,3.6635616461296463,4.31748811353631,3.044522437723423,4.564348191467836,2.4849066497880004,4.330733340286331,2.70805020110221
gene-b0306,host,ykgE,4.0943445622221,2.0794415416798357,3.970291913552122,2.4849066497880004,3.4965075614664802,1.9459101490553132,3.2188758248682006,0.6931471805599453,5.869296913133774,0.0,4.812184355372417,0.6931471805599453
gene-b3586,host,yiaV,4.990432586778736,3.091042453358316,5.147494476813453,3.8918202981106265,4.700480365792417,2.833213344056216,4.624972813284271,1.791759469228055,4.867534450455582,1.0986122886681098,5.771441123130016,1.791759469228055
gene-b3339,host,tufA,,,,,,,,,,,,
gene-b2571,host,rseB,7.421177528595393,5.521460917862246,7.581209826196346,6.773080375655535,5.099866427824199,5.303304908059076,4.90527477843843,4.143134726391533,4.74493212836325,3.367295829986474,4.90527477843843,3.4657359027997265
gene-b0781,host,moaA,7.795646536334594,5.641907070938114,7.2991214627108,6.102558594613569,5.308267697401205,4.7535901911063645,4.343805421853684,3.091042453358316,4.77912349311153,3.258096538021482,5.043425116919247,3.4339872044851463
gene-b3785,host,wzzE,7.584264818389059,6.670766320845874,7.81762544305337,7.095893221097532,6.035481432524756,5.872117789475416,5.541263545158426,4.941642422609304,5.68697535633982,4.48863636973214,5.605802066295998,4.762173934797756
gene-b4375,host,prfC,8.830543010616596,7.284134806195205,9.093581811365986,7.70210434005105,7.349873704738337,7.029087564149662,6.324358962381311,5.54907608489522,6.142037405587356,5.1298987149230735,6.171700597410915,5.075173815233827
gene-b0600,host,ybdL,5.389071729816501,3.4965075614664802,5.262690188904886,3.8066624897703196,4.634728988229636,2.8903717578961645,4.543294782270004,2.0794415416798357,4.499809670330265,2.302585092994046,5.2574953720277815,1.9459101490553132
gene-b3144,host,yraJ,6.38856140554563,4.3694478524670215,5.783825182329737,4.02535169073515,5.0689042022202315,3.332204510175204,5.081404364984463,2.6390573296152584,4.990432586778736,2.302585092994046,6.1070228877422545,2.1972245773362196
gene-b0949,host,uup,8.080546965824498,6.666956792429207,8.263332667439967,7.04141166379481,6.4457198193855785,6.3561076606958915,5.37989735354046,5.062595033026967,5.746203190540153,4.59511985013459,5.44673737166631,4.727387818712341
gene-b2398,host,yfeC,6.075346031088684,3.970291913552122,4.852030263919617,3.091042453358316,3.7612001156935624,2.4849066497880004,3.332204510175204,1.3862943611198906,3.367295829986474,1.3862943611198906,3.4965075614664802,2.1972245773362196
gene-b3555,host,yiaG,5.783825182329737,4.897839799950911,5.54907608489522,4.418840607796598,4.330733340286331,3.8501476017100584,3.713572066704308,2.4849066497880004,3.367295829986474,1.3862943611198906,4.219507705176107,1.791759469228055
gene-b0745,host,lysW,9.671177113397102,7.48605261786314,9.379154445411636,7.9294865233142895,8.08301991917133,7.221105098182496,7.266128779556451,6.052089168924417,7.051855622955894,5.187385805840755,6.729824070489475,5.53338948872752
gene-b0109,host,nadC,6.951772164398911,5.697093486505405,6.481577129276431,5.327876168789581,4.941642422609304,3.871201010907891,4.343805421853684,3.044522437723423,4.51085950651685,2.833213344056216,4.962844630259907,2.8903717578961645
gene-b4176,host,yjeT,4.07753744390572,2.833213344056216,4.454347296253507,4.07753744390572,2.995732273553991,3.4011973816621555,3.367295829986474,1.791759469228055,3.2188758248682006,1.9459101490553132,3.871201010907891,1.3862943611198906
gene-b2964,host,nupG,5.730099782973574,4.127134385045092,5.69035945432406,4.290459441148391,4.454347296253507,3.332204510175204,4.3694478524670215,2.1972245773362196,4.605170185988092,2.4849066497880004,5.3230099791384085,2.302585092994046
gene-b3150,host,dolP,6.661854740545311,5.71042701737487,6.934397209928558,6.0014148779611505,5.0369526024136295,5.056245805348308,4.672828834461906,3.9889840465642745,4.51085950651685,3.044522437723423,4.812184355372417,2.9444389791664403
gene-b2819,host,recD,6.889591308354466,5.3230099791384085,7.011213987350367,5.855071922202427,5.181783550292085,4.762173934797756,4.919980925828125,3.6888794541139363,5.117993812416755,3.4965075614664802,5.407171771460119,3.4339872044851463
gene-b4309,host,nanS,4.882801922586371,2.4849066497880004,4.852030263919617,3.367295829986474,4.382026634673881,2.0794415416798357,4.394449154672439,1.3862943611198906,4.442651256490317,2.0794415416798357,5.43372200355424,1.6094379124341003
gene-b0093,host,ftsQ,7.29505641646263,6.833031732786201,7.215239978730097,6.838405200847344,5.438079308923196,5.799092654460526,4.812184355372417,4.584967478670572,4.948759890378168,3.828641396489095,5.093750200806762,4.060443010546419
gene-b0622,host,pagP,4.356708826689592,1.6094379124341003,4.30406509320417,2.8903717578961645,3.58351893845611,2.1972245773362196,3.4339872044851463,1.3862943611198906,3.828641396489095,0.6931471805599453,4.406719247264253,0.0
gene-b2187,host,yejL,7.356918242356021,4.3694478524670215,7.078341579557671,5.278114659230517,5.552959584921617,4.356708826689592,3.912023005428146,3.258096538021482,4.060443010546419,2.3978952727983707,4.07753744390572,1.6094379124341003
gene-T4p240,phage,frd.1,3.4011973816621555,0.0,11.109383506423912,7.735870319952567,,8.532475814947395,,7.259116128097101,,7.063903961472068,,7.426549072397305
gene-b3517,host,gadA,6.489204931325317,5.293304824724492,6.807934943699926,5.472270673671475,4.912654885736052,4.6913478822291435,4.700480365792417,3.091042453358316,4.51085950651685,1.791759469228055,5.4680601411351315,1.791759469228055
gene-b0505,host,allA,4.0943445622221,2.8903717578961645,3.4965075614664802,2.1972245773362196,3.332204510175204,1.3862943611198906,3.871201010907891,0.0,3.295836866004329,0.0,4.31748811353631,0.0
gene-b2590,host,gltW,10.426587537177507,7.818832443803404,9.319732748747379,7.975908360165538,,7.037027614686276,,6.154858094016418,,5.834810737062605,,5.981414211254481
gene-b4124,host,dcuR,5.963579343618446,4.110873864173311,5.605802066295998,4.290459441148391,4.418840607796598,3.1354942159291497,4.007333185232471,2.833213344056216,4.330733340286331,2.1972245773362196,4.897839799950911,2.302585092994046
gene-b4529,host,ydbJ,5.700443573390687,4.955827057601261,5.176149732573829,5.153291594497779,3.9512437185814275,3.8918202981106265,3.5553480614894135,2.4849066497880004,3.367295829986474,2.0794415416798357,3.871201010907891,2.1972245773362196
gene-b4254,host,argI,4.48863636973214,3.4657359027997265,4.634728988229636,3.6375861597263857,4.143134726391533,2.9444389791664403,4.3694478524670215,2.1972245773362196,4.30406509320417,1.791759469228055,5.351858133476067,1.6094379124341003
gene-b1565,host,ydfV,4.394449154672439,2.8903717578961645,4.007333185232471,2.995732273553991,3.044522437723423,2.3978952727983707,2.6390573296152584,1.0986122886681098,2.5649493574615367,0.0,3.713572066704308,0.0
gene-b3230,host,rpsI,10.385512386696393,9.057771773331575,10.69142204895814,9.48486121415014,,9.278466201023782,,8.048149101665201,,7.385230923066573,7.203405521083095,7.365180126021013
gene-b2464,host,talA,6.406879986069314,5.991464547107982,6.663132695990803,6.329720905522696,4.976733742420574,5.564520407322694,4.406719247264253,3.8918202981106265,4.330733340286331,2.9444389791664403,4.962844630259907,2.4849066497880004
gene-b2495,host,yfgD,7.119635638017636,5.831882477283517,7.040536390215956,6.073044534100405,5.3706380281276624,5.241747015059643,4.382026634673881,3.7376696182833684,4.382026634673881,3.2188758248682006,4.663439094112067,3.044522437723423
gene-b1937,host,fliE,2.833213344056216,2.0794415416798357,2.995732273553991,1.6094379124341003,3.044522437723423,0.0,2.4849066497880004,0.0,2.4849066497880004,1.0986122886681098,3.044522437723423,0.6931471805599453
gene-b2291,host,yfbR,5.961005339623274,4.477336814478207,5.713732805509369,4.709530201312334,4.110873864173311,3.6375861597263857,3.332204510175204,1.791759469228055,3.7376696182833684,1.791759469228055,4.127134385045092,1.9459101490553132
gene-b3621,host,waaC,6.535241271013659,5.521460917862246,6.650279048587422,6.297109319933935,4.969813299576001,5.093750200806762,4.74493212836325,3.912023005428146,4.890349128221754,3.258096538021482,5.58724865840025,3.4011973816621555
gene-b0032,host,carA,,8.658692753689937,10.234480519625036,7.930925372483388,7.8528278122817445,6.284134161070802,7.068172000388042,4.7535901911063645,,4.04305126783455,6.79794041297493,3.4011973816621555
gene-b2197,host,ccmE,4.787491742782046,3.367295829986474,4.553876891600541,3.332204510175204,3.4011973816621555,2.833213344056216,3.6888794541139363,1.6094379124341003,3.4339872044851463,1.791759469228055,4.2626798770413155,1.0986122886681098
gene-b3229,host,sspA,8.313852267398207,7.284134806195205,8.796036315200814,7.675081857716334,6.63200177739563,6.767343125265392,5.393627546352362,5.384495062789089,5.924255797414532,4.948759890378168,5.342334251964811,5.0106352940962555
gene-b1896,host,otsA,6.744059186311348,5.488937726156687,7.271703706887368,5.958424693029782,5.056245805348308,4.875197323201151,4.454347296253507,3.4965075614664802,4.709530201312334,2.302585092994046,5.327876168789581,2.302585092994046
gene-b1770,host,ydjF,5.049856007249537,3.4339872044851463,4.844187086458591,2.302585092994046,3.8918202981106265,1.9459101490553132,3.5553480614894135,1.9459101490553132,3.713572066704308,0.6931471805599453,4.219507705176107,1.791759469228055
gene-b4018,host,iclR,7.629975707027789,5.831882477283517,6.734591659972948,6.289715570908998,5.662960480135946,5.332718793265369,5.19295685089021,4.356708826689592,5.187385805840755,3.713572066704308,5.616771097666572,3.9512437185814275
gene-b3514,host,mdtF,6.3835066348840055,4.6913478822291435,6.716594773520978,5.332718793265369,5.5909869805108565,4.59511985013459,5.4510384535657,3.091042453358316,5.703782474656201,3.1354942159291497,6.436150368369428,3.044522437723423
gene-T4p007,phage,39.1,2.772588722239781,0.6931471805599453,9.613603056529147,6.3473892096560105,,8.395251520610994,,8.637639344492104,,7.222566018822171,,6.930494765951626
gene-b2050,host,wcaI,3.784189633918261,1.9459101490553132,3.6375861597263857,2.1972245773362196,3.713572066704308,1.9459101490553132,3.6375861597263857,1.6094379124341003,3.4657359027997265,1.3862943611198906,4.532599493153256,0.0
gene-b1035,host,ycdY,7.344072850573066,5.8998973535824915,7.377133712833954,6.253828811575473,5.666426688112432,5.337538079701318,4.3694478524670215,4.02535169073515,4.990432586778736,3.4965075614664802,4.770684624465665,3.1354942159291497
gene-b0227,host,yafL,4.454347296253507,3.1354942159291497,4.127134385045092,6.866933284461882,3.970291913552122,2.302585092994046,3.9318256327243257,2.5649493574615367,3.912023005428146,2.4849066497880004,4.912654885736052,2.302585092994046
gene-b3322,host,gspB,4.174387269895637,3.6109179126442243,4.189654742026425,3.2188758248682006,3.713572066704308,2.6390573296152584,3.4011973816621555,1.0986122886681098,3.58351893845611,0.6931471805599453,4.762173934797756,1.3862943611198906
gene-b1489,host,dosP,5.337538079701318,3.4657359027997265,5.4116460518550396,4.30406509320417,4.3694478524670215,2.995732273553991,4.330733340286331,1.0986122886681098,4.430816798843313,1.0986122886681098,5.476463551931511,1.0986122886681098
gene-b0153,host,fhuB,5.82600010738045,5.1647859739235145,6.093569770045136,6.1463292576688975,5.204006687076795,4.962844630259907,5.1298987149230735,3.6635616461296463,5.1647859739235145,3.4657359027997265,5.855071922202427,3.4965075614664802
gene-b0889,host,lrp,8.232971790593437,7.61972421378267,8.398634855292102,7.68937110752969,6.964135612418245,7.115582126184454,5.683579767338681,5.501258210544727,5.733341276897746,4.48863636973214,5.3612921657094255,4.718498871295094
gene-b0937,host,ssuE,4.23410650459726,2.6390573296152584,3.9318256327243257,1.3862943611198906,3.5553480614894135,1.791759469228055,3.2188758248682006,1.791759469228055,3.7612001156935624,0.0,4.48863636973214,0.0
gene-b1131,host,purB,9.50338305067006,7.7475968386928855,9.29550838434606,7.546446273746024,7.234898420314831,6.4457198193855785,6.144185634125646,5.247024072160486,6.386879319362645,4.343805421853684,5.910796644040527,4.290459441148391
gene-b1840,host,yebZ,7.539027055823995,6.030685260261263,7.295735072749282,6.3835066348840055,5.3981627015177525,5.5134287461649825,4.6913478822291435,4.189654742026425,4.882801922586371,3.5553480614894135,5.043425116919247,3.6635616461296463
gene-b2346,host,mlaA,7.96346006663897,6.472346294500901,7.758760544157663,6.102558594613569,5.598421958998375,4.948759890378168,4.997212273764115,3.912023005428146,5.3230099791384085,3.295836866004329,5.135798437050262,3.7612001156935624
gene-b3674,host,yidF,5.429345628954441,2.9444389791664403,4.736198448394496,3.367295829986474,4.330733340286331,2.6390573296152584,4.060443010546419,1.9459101490553132,4.07753744390572,1.3862943611198906,4.941642422609304,1.6094379124341003
gene-b4053,host,alr,6.846943139585379,5.929589143389895,6.434546518787453,6.3080984415095305,5.123963979403259,5.062595033026967,5.081404364984463,3.912023005428146,4.9344739331306915,3.4339872044851463,5.723585101952381,3.6635616461296463
gene-b3864,host,spf,7.612336837167746,5.834810737062605,7.249215057114389,6.135564891081739,6.961296045910167,5.602118820879701,5.5909869805108565,5.594711379601839,6.3473892096560105,4.343805421853684,5.37989735354046,4.143134726391533
gene-b4739,host,ymgL,1.3862943611198906,0.0,1.6094379124341003,0.0,1.791759469228055,0.0,1.791759469228055,1.0986122886681098,,0.6931471805599453,,0.0
gene-b2386,host,fryC,4.007333185232471,0.6931471805599453,4.394449154672439,1.0986122886681098,3.871201010907891,1.791759469228055,3.7612001156935624,1.3862943611198906,4.343805421853684,1.0986122886681098,5.123963979403259,1.0986122886681098
gene-b1342,host,zntB,5.267858159063328,5.030437921392435,4.727387818712341,4.948759890378168,4.060443010546419,3.4339872044851463,3.8066624897703196,2.70805020110221,4.276666119016055,2.0794415416798357,4.795790545596741,2.0794415416798357
gene-b0304,host,rclA,4.709530201312334,3.5263605246161616,4.912654885736052,3.044522437723423,4.2626798770413155,2.1972245773362196,4.23410650459726,1.6094379124341003,4.6443908991413725,1.6094379124341003,5.493061443340548,1.3862943611198906
gene-b0074,host,leuA,7.3031700512368,7.025538314638521,7.644440761556566,7.385851078125209,5.730099782973574,6.115892125483034,5.153291594497779,4.709530201312334,5.262690188904886,3.912023005428146,5.521460917862246,4.174387269895637
gene-b0825,host,fsaA,4.564348191467836,3.7376696182833684,4.499809670330265,3.7612001156935624,3.6888794541139363,2.3978952727983707,3.4339872044851463,1.6094379124341003,3.5553480614894135,1.3862943611198906,4.5217885770490405,1.0986122886681098
gene-b3892,host,fdoI,8.952217101765946,7.803843303538772,9.165761328578215,8.180320874773685,7.5485559791698735,7.595889917718538,6.405228458030842,6.0063531596017325,6.695798917058491,5.5093883366279774,6.075346031088684,5.438079308923196
gene-b0975,host,hyaD,3.6888794541139363,2.3978952727983707,3.784189633918261,2.833213344056216,2.772588722239781,1.791759469228055,2.772588722239781,1.0986122886681098,3.367295829986474,0.0,4.248495242049359,1.3862943611198906
gene-b2540,host,hcaC,4.007333185232471,2.302585092994046,4.204692619390966,3.5263605246161616,3.044522437723423,2.6390573296152584,2.5649493574615367,0.6931471805599453,2.833213344056216,1.6094379124341003,4.02535169073515,1.3862943611198906
gene-b0535,host,fimZ,3.713572066704308,1.0986122886681098,3.828641396489095,2.1972245773362196,3.1780538303479458,1.791759469228055,3.1354942159291497,0.6931471805599453,2.8903717578961645,0.0,3.4965075614664802,0.6931471805599453
